"DFILESIZE","file","filename","siteid","uploaddirectory","contenttype","containerid","cm:title","oipmroot:category","oipmroot:date","oipmroot:department","oipmroot:library","oipmroot:issuerNumber","oipmroot:issuerName","damsasp:extDocSource","damsasp:extDocId","damsasp:extDocVersion"
114290,"GMD021487.pdf","GMD021487.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bailey Mortgage Company","MISC","","","MLTF","","","","GMD021487","1"
51922,"GMD021460.pdf","GMD021460.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Ernst & Young LLP","MISC","","","MLTF","","","","GMD021460","1"
51222,"GMD021420.pdf","GMD021420.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Leader Federal S&L Assoc","MISC","","","MLTF","","","","GMD021420","1"
120351,"GMD021440.pdf","GMD021440.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Hong Kong Monetary Autho","MISC","","","MLTF","","","","GMD021440","1"
51433,"GMD021475.pdf","GMD021475.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Chemical Bank","MISC","","","MLTF","","","","GMD021475","1"
87169,"GMD021481.pdf","GMD021481.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Broadview Mortgage Compa","MISC","","","MLTF","","","","GMD021481","1"
53880,"GMD021465.pdf","GMD021465.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Coopers & Lybrand LLP","MISC","","","MLTF","","","","GMD021465","1"
70176,"GMD021452.pdf","GMD021452.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Union Mortgage Cor","MISC","","","MLTF","","","","GMD021452","1"
97339,"GMD021387.pdf","GMD021387.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sun West Mortgage Compan","MISC","","","MLTF","","","","GMD021387","1"
88693,"GMD021385.pdf","GMD021385.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Prudential Home Mort","MISC","","","MLTF","","","","GMD021385","1"
72767,"GMD021390.pdf","GMD021390.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PR Mortgage & Investment","MISC","","","MLTF","","","","GMD021390","1"
64000,"GMD021476.pdf","GMD021476.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Chase Manhattan Mortgage","MISC","","","MLTF","","","","GMD021476","1"
82239,"GMD021488.pdf","GMD021488.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Atlantic Residential Mor","MISC","","","MLTF","","","","GMD021488","1"
104488,"GMD021382.pdf","GMD021382.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Weiner, Brodsky, Sidman","MISC","","","MLTF","","","","GMD021382","1"
116461,"GMD021421.pdf","GMD021421.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lancaster Mortgage Servi","MISC","","","MLTF","","","","GMD021421","1"
84776,"GMD021337.pdf","GMD021337.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Railroad Savings Bank, F","MISC","","","MLTF","","","","GMD021337","1"
36086,"GMD021397.pdf","GMD021397.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021397","1"
47314,"GMD021362.pdf","GMD021362.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","J I Kislak Mortgage Serv","MISC","","","MLTF","","","","GMD021362","1"
94187,"GMD021334.pdf","GMD021334.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Simmons First National B","MISC","","","MLTF","","","","GMD021334","1"
63535,"GMD021352.pdf","GMD021352.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Metropolitan Service Cor","MISC","","","MLTF","","","","GMD021352","1"
110092,"GMD021381.pdf","GMD021381.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Apollo Mortgage and Fina","MISC","","","MLTF","","","","GMD021381","1"
79758,"GMD021331.pdf","GMD021331.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Western Financial Saving","MISC","","","MLTF","","","","GMD021331","1"
71309,"GMD021332.pdf","GMD021332.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Weiner, Brodsky, Sidman","MISC","","","MLTF","","","","GMD021332","1"
118248,"GMD021363.pdf","GMD021363.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Greystone","MISC","","","MLTF","","","","GMD021363","1"
75629,"GMD021380.pdf","GMD021380.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Arkansas Development Fin","MISC","","","MLTF","","","","GMD021380","1"
78524,"GMD021338.pdf","GMD021338.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Phoenix Mortgage Co., In","MISC","","","MLTF","","","","GMD021338","1"
75615,"GMD021339.pdf","GMD021339.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PHH Mortgage Services","MISC","","","MLTF","","","","GMD021339","1"
70700,"GMD021336.pdf","GMD021336.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Roosevelt Bank, A Federa","MISC","","","MLTF","","","","GMD021336","1"
65680,"GMD021204.pdf","GMD021204.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Suburban Mortgage Associ","MISC","","","MLTF","","","","GMD021204","1"
60932,"GMD021341.pdf","GMD021341.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021341","1"
73092,"GMD021361.pdf","GMD021361.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Kirkpatrick & Lockhart,","MISC","","","MLTF","","","","GMD021361","1"
63672,"GMD021206.pdf","GMD021206.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Reilly Mortgage Group, I","MISC","","","MLTF","","","","GMD021206","1"
67498,"GMD021342.pdf","GMD021342.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021342","1"
65344,"GMD021234.pdf","GMD021234.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021234","1"
67775,"GMD021242.pdf","GMD021242.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD021242","1"
43635,"GMD021357.pdf","GMD021357.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021357","1"
67287,"GMD021254.pdf","GMD021254.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Cambridge Realty Capital","MISC","","","MLTF","","","","GMD021254","1"
59813,"GMD021214.pdf","GMD021214.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Patrician Financial Comp","MISC","","","MLTF","","","","GMD021214","1"
54459,"GMD021209.pdf","GMD021209.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Prairie Mortgage Company","MISC","","","MLTF","","","","GMD021209","1"
87940,"GMD021333.pdf","GMD021333.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","UN Service Corp","MISC","","","MLTF","","","","GMD021333","1"
64643,"GMD021247.pdf","GMD021247.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Crown Northcorp","MISC","","","MLTF","","","","GMD021247","1"
65915,"GMD021244.pdf","GMD021244.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Housing Developmen","MISC","","","MLTF","","","","GMD021244","1"
56325,"GMD021231.pdf","GMD021231.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Great Lakes Financial Gr","MISC","","","MLTF","","","","GMD021231","1"
62822,"GMD021211.pdf","GMD021211.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PMC Financial Services,","MISC","","","MLTF","","","","GMD021211","1"
66019,"GMD021257.pdf","GMD021257.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","AMI Capital, Inc","MISC","","","MLTF","","","","GMD021257","1"
57705,"GMD021212.pdf","GMD021212.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Pioneer Mortgage, Inc","MISC","","","MLTF","","","","GMD021212","1"
72227,"GMD021256.pdf","GMD021256.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","AMI Capital, Inc","MISC","","","MLTF","","","","GMD021256","1"
69375,"GMD021215.pdf","GMD021215.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Mitchell Mortgage Compan","MISC","","","MLTF","","","","GMD021215","1"
54709,"GMD021229.pdf","GMD021229.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Greystone Servicing Corp","MISC","","","MLTF","","","","GMD021229","1"
66955,"GMD021249.pdf","GMD021249.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","CMC Mortgage Services, I","MISC","","","MLTF","","","","GMD021249","1"
56032,"GMD021199.pdf","GMD021199.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding, Inc","MISC","","","MLTF","","","","GMD021199","1"
63427,"GMD021221.pdf","GMD021221.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","KeyCorp Real Estate Capi","MISC","","","MLTF","","","","GMD021221","1"
67271,"GMD021207.pdf","GMD021207.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Quaker Capital, LP","MISC","","","MLTF","","","","GMD021207","1"
76029,"GMD021251.pdf","GMD021251.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Century Health Capital,","MISC","","","MLTF","","","","GMD021251","1"
67081,"GMD021201.pdf","GMD021201.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD021201","1"
68390,"GMD021224.pdf","GMD021224.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Highland Mortgage Compan","MISC","","","MLTF","","","","GMD021224","1"
90653,"GMD021219.pdf","GMD021219.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Main Street Mortgage Com","MISC","","","MLTF","","","","GMD021219","1"
88194,"GMD020956.pdf","GMD020956.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD020956","1"
71513,"GMD021230.pdf","GMD021230.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Great Southern Realty Ca","MISC","","","MLTF","","","","GMD021230","1"
65323,"GMD021205.pdf","GMD021205.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Quaker Capital","MISC","","","MLTF","","","","GMD021205","1"
90323,"GMD020957.pdf","GMD020957.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Suburban Mortgage Associ","MISC","","","MLTF","","","","GMD020957","1"
64312,"GMD021246.pdf","GMD021246.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Crown Northcorp","MISC","","","MLTF","","","","GMD021246","1"
87210,"GMD021243.pdf","GMD021243.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD021243","1"
72948,"GMD021217.pdf","GMD021217.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Massachusetts Housing Fi","MISC","","","MLTF","","","","GMD021217","1"
67240,"GMD021223.pdf","GMD021223.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Highland Mortgage Compan","MISC","","","MLTF","","","","GMD021223","1"
64521,"GMD021195.pdf","GMD021195.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD021195","1"
65683,"GMD021253.pdf","GMD021253.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Capital Markets, Inc","MISC","","","MLTF","","","","GMD021253","1"
75961,"GMD021245.pdf","GMD021245.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First American National","MISC","","","MLTF","","","","GMD021245","1"
68716,"GMD021250.pdf","GMD021250.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Chase Bank of Texas, NA","MISC","","","MLTF","","","","GMD021250","1"
68497,"GMD021216.pdf","GMD021216.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Midland Mortgage Investm","MISC","","","MLTF","","","","GMD021216","1"
83620,"GMD020958.pdf","GMD020958.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Reilly Mortgage Group, I","MISC","","","MLTF","","","","GMD020958","1"
95577,"GMD020963.pdf","GMD020963.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Chase Bank of Texas, NA","MISC","","","MLTF","","","","GMD020963","1"
122133,"GMD020951.pdf","GMD020951.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Hessel and Aluise, PC","MISC","","","MLTF","","","","GMD020951","1"
85255,"GMD020960.pdf","GMD020960.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD020960","1"
64891,"GMD021226.pdf","GMD021226.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Heartland Capital Corpor","MISC","","","MLTF","","","","GMD021226","1"
98181,"GMD020949.pdf","GMD020949.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD020949","1"
56696,"GMD021233.pdf","GMD021233.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021233","1"
69580,"GMD021228.pdf","GMD021228.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Guaranty Federal Bank, F","MISC","","","MLTF","","","","GMD021228","1"
51140,"GMD021203.pdf","GMD021203.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TG 107 Inc","MISC","","","MLTF","","","","GMD021203","1"
120519,"GMD020954.pdf","GMD020954.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Evanston Financial Corpo","MISC","","","MLTF","","","","GMD020954","1"
64893,"GMD021227.pdf","GMD021227.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Guaranty Federal Bank, F","MISC","","","MLTF","","","","GMD021227","1"
87369,"GMD020953.pdf","GMD020953.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD020953","1"
120795,"GMD020952.pdf","GMD020952.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD020952","1"
125891,"GMD020948.pdf","GMD020948.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD020948","1"
56671,"GMD021232.pdf","GMD021232.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021232","1"
76087,"GMD020964.pdf","GMD020964.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Chase Bank of Texas, NA","MISC","","","MLTF","","","","GMD020964","1"
137370,"GMD020939.pdf","GMD020939.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Krooth and Altman, LLP","MISC","","","MLTF","","","","GMD020939","1"
136181,"GMD020938.pdf","GMD020938.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Krooth and Altman, LLP","MISC","","","MLTF","","","","GMD020938","1"
84241,"GMD020950.pdf","GMD020950.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PFC Corporation","MISC","","","MLTF","","","","GMD020950","1"
86706,"GMD020946.pdf","GMD020946.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD020946","1"
90500,"GMD021198.pdf","GMD021198.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD021198","1"
68825,"GMD021248.pdf","GMD021248.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Continental Wingate Asso","MISC","","","MLTF","","","","GMD021248","1"
86661,"GMD020926.pdf","GMD020926.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Suburban Mortgage Associ","MISC","","","MLTF","","","","GMD020926","1"
86780,"GMD020942.pdf","GMD020942.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Housing Developmen","MISC","","","MLTF","","","","GMD020942","1"
60086,"GMD021200.pdf","GMD021200.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD021200","1"
81699,"GMD020941.pdf","GMD020941.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD020941","1"
84046,"GMD020936.pdf","GMD020936.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD020936","1"
82982,"GMD020927.pdf","GMD020927.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Reilly Mortgage Group, I","MISC","","","MLTF","","","","GMD020927","1"
86227,"GMD020929.pdf","GMD020929.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Glaser Financial Group,","MISC","","","MLTF","","","","GMD020929","1"
49403,"GMD021289.pdf","GMD021289.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Love Funding Corporation","MISC","","","MLTF","","","","GMD021289","1"
55506,"GMD021208.pdf","GMD021208.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Prairie Mortgage Company","MISC","","","MLTF","","","","GMD021208","1"
56063,"GMD021213.pdf","GMD021213.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PFC Corporation","MISC","","","MLTF","","","","GMD021213","1"
67377,"GMD021220.pdf","GMD021220.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Laureate Realty Services","MISC","","","MLTF","","","","GMD021220","1"
68118,"GMD021271.pdf","GMD021271.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD021271","1"
80954,"GMD021222.pdf","GMD021222.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Hudson United Bank","MISC","","","MLTF","","","","GMD021222","1"
90737,"GMD020935.pdf","GMD020935.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Continental Wingate Asso","MISC","","","MLTF","","","","GMD020935","1"
48449,"GMD021274.pdf","GMD021274.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Reilly Mortgage Group","MISC","","","MLTF","","","","GMD021274","1"
50238,"GMD021306.pdf","GMD021306.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Nationwide Mortgag","MISC","","","MLTF","","","","GMD021306","1"
95106,"GMD020934.pdf","GMD020934.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Suburban Mortgage Associ","MISC","","","MLTF","","","","GMD020934","1"
50533,"GMD021270.pdf","GMD021270.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD021270","1"
88483,"GMD020940.pdf","GMD020940.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD020940","1"
89298,"GMD020931.pdf","GMD020931.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD020931","1"
135568,"GMD020932.pdf","GMD020932.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD020932","1"
87616,"GMD020933.pdf","GMD020933.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Patrician Financial","MISC","","","MLTF","","","","GMD020933","1"
60265,"GMD021263.pdf","GMD021263.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding Inc","MISC","","","MLTF","","","","GMD021263","1"
61800,"GMD021311.pdf","GMD021311.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Collateral Mortgage, Ltd","MISC","","","MLTF","","","","GMD021311","1"
90254,"GMD021262.pdf","GMD021262.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding, Inc","MISC","","","MLTF","","","","GMD021262","1"
82497,"GMD020920.pdf","GMD020920.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PFC Corporation","MISC","","","MLTF","","","","GMD020920","1"
80855,"GMD021269.pdf","GMD021269.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD021269","1"
44842,"GMD021302.pdf","GMD021302.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GMAC Commercial Mortgage","MISC","","","MLTF","","","","GMD021302","1"
